count_words,count_mentions,count_hashtags,count_capital_words,count_excl_quest_marks,count_urls,count_emojis,ANSWER,clean_text
74,0,1,0,3,0,0,No,amaz thing ever seen ummmm kathryn prescott half nake intro episod haha joke probabl tradit thing like certain weather chang anim funni thing know lol im bore answer go sweet answer way two peopl fall love one beauti thing known man lol
27,0,0,0,1,0,0,No,favorit song ever ummmmmmmmmmmmmmmmmmmmm ummmmmmmmmmmmmmmmmmmmmmmmm ummmmmmmmmmmmmmmmmmmm think one ummmmmmmmmmmm ummmmmmmm ummmmmmmmmmmmmmmmm perhap ummmmmmmmm yeah one
43,0,0,0,1,0,0,No,influenti person life ummmm hmmmm mean need think think anyon element certain peopl trait love mix varieti peopl
81,0,0,0,3,0,0,No,peopl ass agre disagre expand agre disagre peopl make peopl come across twat peopl kind depend get along factor stop us clash often thing common stop relat someon depend person whether someon ass not
40,0,0,0,1,0,0,No,bedroom upstair could take long step upstair doubl bed risk stay amp fall asleep take long step upstair lazi butt fall asleep comfort
30,0,0,1,7,0,0,No,made dog bite face wtf shove kind meet face dog bit face serious
11,0,0,2,4,0,0,No,wtf typic
43,0,1,0,3,0,0,No,dad night get home no longer valentin suck say late night girlfriend
26,0,0,0,3,0,0,No,hair feel soooooooo soft right awwwww love soft hair sign good condit goooo
54,0,1,5,4,0,0,No,jaffa cake question start woo simpl question realli call jaffa cake hahahaha still class biscuit mean would eat whole packet cake no whole packet jaffa biscuit ye
26,0,0,0,4,0,0,No,puppi say hi woof woof hello puppi cat say hi meow good pleas not chase
34,0,1,0,0,0,0,No,question interest no keep entertain im keep entertain answer winner
30,0,0,0,8,0,0,No,tv okennnn ahhhhh borrow mine like im watch skin hous parti not fantast anyway welcom mine
30,0,1,0,0,0,0,No,naah would awesom louis mixtap rosi made cute wonder didnt ship lousi
54,0,1,1,1,0,0,No,name job not like clean anyon els crap aka maid lol someth involv no creativ ever exampl offic job someth sit thing day day kill
21,0,0,0,1,0,0,No,name best place ever ermmmm florida key west lo angel
29,0,1,0,2,0,0,No,name sexiest part girl bodi part mean face okay leg torso neck
55,0,1,1,3,0,0,No,name thing live without phone need contact peopl even pretti crap time car key need get around money get far without dosh day
24,0,0,0,1,0,0,No,name import thing life famili friend secur ie home car money career happi love
40,0,0,2,2,0,0,No,name movi movi watch hmmm okay depend mood disney film descent freaki friday new one moulin roug load mainli happi feel good film
13,0,0,0,2,0,0,No,name someon tell anyth
109,0,0,0,2,0,0,No,name cloth store shop probabl amp love stuff get like uniqu thing though tend shop wherev pull thing togeth work best get comment cloth time time usual dad lol quot kelli wtf quot quot dad live jean shirt littl bit creativ quot lol wore dress gown skin hous parti silk look like jacket still origin jacket lol
40,0,0,1,1,0,0,No,name favorit color favorit color blue purpl viant love wear ight thing express person not like clown viant still colour
45,0,0,0,1,0,0,No,name least favorit featur bodi im freak tall hate wear heel friend pretti short make look like sore thumb night lol
30,0,1,0,5,0,0,No,name one keenest follow twitter drink meal rampant sex combin perhap lester
38,0,0,1,5,0,0,No,naomili spashley oh god even need answer lol naomili spashley amaz writer ruin im see recur theme oo let not think
13,0,0,7,6,0,0,No,narr share love louiseee cours
19,0,0,7,0,0,0,No,narrr man jeez aint short jesu name context
38,0,0,1,2,0,0,No,necklac ring acelet necklac day not pass not wear sever necklac xd like uniqu usual bit uniqu
31,0,0,4,3,0,0,No,neither copi either time low got name new found glori song blond hair blue eye haha ask question
16,0,0,1,1,0,0,No,nice relationship statu fb haha love lol
6,0,0,0,1,0,0,No,nice tie tie
38,0,1,0,2,0,0,No,no test like isnt creat activ moment go sleep school tomorrow
61,0,0,0,2,0,0,No,no believ not wasnt hmm ye im extrem ticklish haha dream came visit sit park total intens good way convers start walk fool around lol okayyy
24,0,0,0,1,0,0,No,no coco mean good kind special good kind special good good good love youuuuu
33,0,3,0,2,0,0,No,no know playlist haha good song came louis mixtap haha let guess beyonc domin
64,0,0,1,3,0,0,No,no no cannot deal love put nose one littl text face like nose know one first thing notic person eye hahahaha someon miss nose someon els miss mouth would notic first
33,0,0,0,3,0,0,No,no cob erm bun roll crusti ead cob oh realli that random okay no call ead roll sorri disappoint
67,0,2,4,3,1,0,No,no seriou went court huge stress tax mcvite prove cake order elig not pay vat jaffa cake omfg see whether jaffa cake cake not biscuit hahaha
58,0,1,0,1,0,0,No,no kel one man go met man travel wasnt nessercelli go st ive see clear say met man could also travel st ive clear question
66,0,4,0,1,0,0,No,nope dont know anyon like hard tri tell move away never get cant help yess girl make think never get explain situat tri help
18,0,0,0,1,0,0,No,not good song listen though feel
29,0,0,0,0,0,0,No,not one withhold think actual post pretti much everyth except thing muffin not go
15,0,0,0,2,0,0,No,novemb nd mean anyth day begin month
21,0,0,0,2,0,0,No,nuisanc hi nuisanc thee thought look like entertain hey ho welcom anyway
47,0,0,0,2,0,0,No,obstetrician doctor work pregnanc babi pregnant women that make weird that not weirddddddd sweet want someth involv help peopl that weird im weird weird lol
38,0,0,0,4,0,0,No,cours id visit plan graduat high school trip europ summer yay yayyyyyi make sure pop visit shall hold
73,0,2,0,9,0,0,No,men part quot haha got quiet red quietli mumbl quot oh yea quot second later die laugh hahahahaha yea thought know thought funni anyway still get lol ancient roman statu made gay men huh incred blond
24,0,0,0,1,0,0,No,oh btw name rosi play everi game sooo well could head expand larger
30,0,0,0,0,0,0,No,oh got home fyi notic although even sound like quit good
40,0,0,4,12,0,0,No,oh regard kickbox thing ye would deff protect total kick ass dont feel special yay thank love youuuuuu
22,0,0,0,0,0,0,No,oh dont complet forgotten previou question rather late know
99,0,0,0,4,0,0,No,oh darl guess haha mani not dirti not im not dirti openli dirti enough say thing haha lol could live anywher would love tori haha least know come hmm live anywher suppos would say somewher hot not hot also somewher great career ambit typic say lo angel
78,0,0,4,7,0,0,No,oh god mani question ask haha think lot soooooo go hate haha fun hmm missi site actual better would answer age ago damn thing kept say error anywayyyi stuck stuck ask thank love youuuuu
18,0,0,0,2,0,0,No,oh hot damn sorri make sens anyon lol
30,0,0,2,3,0,0,No,oh definit compliment yay tri write though im say probabl much punctuat lol
71,0,0,0,8,0,0,No,oh id give teach thing two haha wow question love owe big time holi shit realli oh god actual rape think love talk much healthi lol well anyway no hurri long answer good
21,0,0,0,3,0,0,No,oh would die one love could cours no question
43,0,0,0,2,0,0,No,ok write essay ewwww well spoken sinc still finish soooooooo go wors right
56,0,0,4,8,0,0,No,ok like charm buffi angel south nowher one tree hill friend last certainli not least skin new best friend love marri someon stalk facebook profil quot quot confirm
36,0,0,0,3,0,0,No,ok got month leav wanna make film not order play old school pentax camera someth sound good
73,0,2,1,0,0,0,No,ok well us start educ age pre kindergarten go kindergarten age go lower school school call might differ normal school lower school usual st ohh okay heard kindergarten like nurseri kind thing recept year
32,0,1,0,0,0,0,No,okay get eak question bit haha thank im go sort tooooo fun eat lol
26,0,0,0,1,0,0,No,old new hmmm new everyth chang nice see head move time
27,0,0,9,4,0,0,No,omg knew say anyth love good good glad found love rare world
57,0,0,2,6,0,0,No,scale dirti mind cant seem let go topic haha hahahaha well say im bad ummm perhap lol lol tee tee
40,0,0,1,2,0,0,No,scale organ well dvd arrang alphabet order chang genr suit mood im suppos lol
56,0,0,0,2,0,0,No,way st ive met man wive wife sac sac cat cat kit kit cat sac wive mani go st ive like riddl
18,0,0,2,7,0,0,No,one food absolut cannot live without bread pasta no ead lol mmmmmmm
126,0,2,0,1,0,0,No,one night wake heard nois turn light find surround zombi zombi realli anyth stand around bed okay scenario would slide slowli duvet cover wrap around creat shield make sure leav tini gap eye poke would barg sever zombi make way door grab key lock slam door side lock pile everyth door creat bollard
80,0,0,0,5,0,0,No,one no im not test ever duno two mean get hit golf club hurt three work metal box make can like coke lemoanad one amp amp fix machin summut haha make can that random cool random day job save work night know like hit golf club oo
17,0,1,0,0,0,0,No,oooo kelli make blush hahaha well pretti pink
31,0,0,0,1,0,0,No,oop meant trouser cant seem get use haaa thought use ahem lol
168,0,0,1,3,0,0,No,opinion emili naomi hmmm well think naomi deserv everyth get especi see anyth win emili back cheat said quot anyth quot make emili feel special mope think need talk think emili go far need sort even argu least get thing said open tri act though thing fine even though know think drive insan perhap that emili look mandi mayb way know sure go sort everyth disappoint go late seri
141,0,0,13,11,0,0,No,yuor car sound realli cool sooo pretti thank love butttt dad say go brighton realli point take car go cost ua road not includ petrol im not realli go use much said not take brighton use buss train get bloodi suck bloodi cheek say quot might well sell go use nearli year look put onlin quot wtf dad not sell want come home
11,0,0,1,14,0,0,No,park beach date wise beach
47,0,0,0,1,0,0,No,part base event life right yeah actual underli stori pan quit happi end gave fic lol unfortun hey learn yeah
127,0,0,5,9,0,0,No,pet peev particular often continu annoy like hate im take test someon room wont stop tap pen desk drive nut well time anyway ohhh see okay one peopl walk room say main light side lamp dimmer walk turn light speak walk leav light door wide open head lol know small someth desk someth keep get shut door turn light annoy
23,0,0,1,0,0,0,No,peter prevc slovenian skier tv win ask qs ohhh see nice
35,0,0,0,1,0,0,No,pillow blanket cold would say blanket ultim pillow need bit neck comfort neck matter lol
73,0,0,1,2,0,0,No,place uk want visit ermmmmm visit alreadi well would like go back london london pretti huge everywher ermmm everywher realli would like visit lot twitter dude see get along certain special peopl cough cough live uk
105,0,0,6,5,0,0,No,pool ocean pool lame go ocd ocean get paranoid crab bite toe lol also swim sea florida kept feel thing hit skin no littl white fish fli water air first like quot wtf keep mouth shut quot one hit shoulder sister dad got stung jellyfish that probabl dart
37,0,1,0,3,0,0,No,prepar patient surgeri prepar wed haha love grey ummmm huh wed surgeri realli odd fetish doctor wed
17,0,0,0,0,0,0,No,pretti women walk street pretti woman kind like meet
16,0,0,1,1,0,0,No,protein fiber protein fiber mean get rid lol
13,0,0,0,2,0,0,No,gay indeedo proud
11,0,0,0,1,0,0,No,rabbit ferret rabbit safer
22,0,0,0,1,0,0,No,rain wet wonder wet shit lol unless romant movi scene cute
20,0,0,7,3,0,0,No,random devil thing sexi one haha could see
87,0,0,0,6,0,0,No,read mind fruit comparison red pink haha love hair btw excit go blond haha ohhhhh yeahhhhh thank im frankli terrifi go blond danger hair plu go burn like bitch lol im realli nervou fall hairdress go take sampl bleach sever time first test make banana lol
