count_words,count_mentions,count_hashtags,count_capital_words,count_excl_quest_marks,count_urls,count_emojis,clean_text
17,0,0,0,1,0,0,live countri citi folk urban lol
28,0,0,1,1,0,0,like everyon write insult serious question diss hahah sure im not diss
17,0,0,0,1,0,0,lol okay well what real name hun lol told lol
16,0,0,0,0,0,0,good name babi girl shaylis cours
9,0,0,0,2,0,0,not even michaela michaela isnt shit
139,0,0,0,5,0,0,ok come warn label first cousin slept men make whore slut number alot would better get pay sinc basic give away anyon meet bar ur opinion wow didnt know men world lol ok kidn sorri lolr ok real answer im not one judg peopl real could go deeper stuff see sleep men may no dont think she either mayb she lost soul want found understood doesnt know express self alway reason behind peopl say
27,0,0,0,7,0,0,young love bitch use dumb whore put boob away get boob amp life
50,0,0,0,0,0,0,excus whoever fuck shut fuck mouth apo tell someon go kill motherfuck go kill self see noth better lurk formspr hahaha love youuu
67,0,0,0,1,0,0,favorit past time probabl sketch mood not twitter late formsprint orrrr play drum time slot obviou reason im not mood wont play im mood late play
19,0,0,0,1,0,0,apo best gift apo ever given heart love
22,0,0,0,1,0,0,great jump bed kid felt like could fli
22,0,0,0,1,0,0,often go salon get someth done hair like twice month
13,0,0,0,1,0,0,anyon wish never met no
11,0,0,1,1,0,0,ask meeee no entendi la pregunta hahaha
15,0,0,0,0,0,0,done ask whorish question xd rofl ahahha xddd cool
31,0,0,0,5,0,0,fuck hope move bitch good thing not even show name say didnt wanna go ock
30,0,2,1,6,0,0,hate find decent work pen especi need write someth import ye
114,0,0,0,6,0,0,last book read think like read pleas answer question probabl skin novel lol hmm like part part think written well well cours novel random peopl storylin skin think pretti charact like read get distract pretti easili im enjoy would continu read wherea hard get probabl even finish lol
33,0,2,0,0,0,0,one ugliest bitch ever fuck seen seen face late talkin hun
5,0,0,1,7,0,0,rrrrrraaaaaaaaaaaaaaaaaaapweeeeeeeeeeee wut
28,0,1,0,0,0,0,im sexi fuck ass duuud made laugh fuck hardd thank make day welcom faggot
13,0,0,7,0,0,0,pussi ahh hoe stay dha formspr page hater bye
7,0,0,0,0,0,0,ugli momma
27,0,0,0,1,0,0,mean apo want ask apo not lie ing cant remeb convo refresh memori
22,0,0,12,2,0,0,omg skin reeeet mean actual saw jizzz much take piss much
32,0,0,1,1,0,0,du eva erot thought descib ye seen rate site not mayb week
19,0,0,0,7,0,0,mmmm smell food like chees someth what favourit smell favourit smell condition
34,0,0,0,0,0,0,yo speak anonym zoosk instead caus think know someth come www bit ly zoosk anon chatr wat real haha
21,0,0,1,2,0,0,lol ur pedophil ur old step dad ok talk
20,0,0,0,1,0,0,ok start allow man control no not circumst
15,0,1,0,1,0,0,best trick abl hide feel
29,0,0,0,0,0,0,dont worri im not blackmail lol would never tell anyon no matter lol know answer lol haha thank
71,0,0,9,4,0,0,neva ask tew ur friend betch stopp formspringin mi pussi ahh hoe amp ing ur stoopid ass self amp stoopid ass dramma sumwher els kaykay stoopid ugli lukin trick okk take look dwn vv fukin syco ass um oh yeah stop usin trickk ku sed dat tew fukin fat ass possom lookin ahh no gettin guy scruumi dirtyy stank ass kunt
66,0,0,29,7,0,0,mean noth anymor person shed talk like normal suppos happen person shed ay ay ay think rosi need sort think louis need sort without use question
37,0,0,0,2,0,0,peopl immigr america abl speak english take common knowledg exam simpl math question english question american histori question order becom citizen ye
31,0,0,0,1,0,0,miss someon lot right think go like much miss good thing
29,0,0,0,0,0,0,dont worri im not blackmail lol would never tell anyon no matter lol know answer lol haha thank
17,0,0,1,1,0,0,im th question bitch xdd woooot scoree formspr utal rape today
77,0,0,1,3,0,0,apo matur apo caus apo know say get life formspr ask question realli apo care formspringm dramat fake ass ugli immgrant smd gay fuck pussi dont even put user name wowwwr learn immagr mean dumbassr bornn floridaaaaaaa
17,0,1,0,2,0,0,heeloo hoboish friend doin today xx gravyyi babyy wbu
13,0,0,4,3,0,0,cj gay no cjayss mah buddi wtf yur gay
30,0,0,1,0,0,0,possibl like one guy alot like anoth guy much yeah like stick one guy time
30,0,0,0,1,0,0,let apo say went hunt accid shot special child would blame no one caus gun would smoke still
22,0,0,0,0,0,0,facebook stuf ad probabl tell haha aw love
43,0,0,1,6,0,0,damnn jordan youh got haterss step nem bitchess aha love youhh fuck bulshiit dirtyy slutt came outt hahahaha love abzilla killa yeahh fuckk bullshitt
13,0,0,0,1,0,0,have ever wantedd start bandd not realli
36,0,0,1,1,0,0,messag would want put fortun cooki live no one els must chang wish see world
16,0,0,0,1,0,0,wher di get background old pictur
19,0,1,0,1,0,0,reallli realli pretti haha honestli aww thank ton honestli
10,0,0,1,2,0,0,big ur boob perv lol
33,0,0,0,1,0,0,apo apo favorit featur girl hmmm got style cours lookin gorgeou get watev want lol
15,0,0,0,1,0,0,sort thing situat make nervou larg crowd peopl
16,0,0,1,3,0,0,would ever date come hous yeah
141,0,0,2,4,0,0,haha aloha well im start begin ill let know get farther umm first season realli good tho quit funni second season bit dramat think like first season day im guess that quot aloha quot hello not goodby case continu bit like skin get know charact second season creat whole load angst day well start nice lol odd random creativ thing today argument dad put realli bad mood lol im okay guy spark sooooo thank
17,0,0,0,0,0,0,ill fight bitch haha fuckoff loser know
39,0,0,0,7,0,0,greenland call green cover ice iceland call ice got green think someon probabl hold map upsid name place
8,0,0,0,2,0,0,pee pee hot
28,0,0,0,1,0,0,believ god inde one count cant count anyon els
13,0,0,0,2,0,0,listen music everi day ye
12,0,0,0,0,0,0,sex anybodi besid austin nahhhh
32,0,0,0,2,0,0,booz wash ur worri away drink no tempo rush realiti come problem still
20,0,0,1,8,0,0,kikk ass vvv haha wtf tri bitch dare yuh ili alexi lol ili
50,0,0,0,0,0,0,lmao uhh ok mess ull wake one day patch lmafo wow touch hair ull die sure lmao oud get soooper tire drunk abl touch hair begin lol
8,0,0,0,0,0,0,im not intent sigh
17,0,0,0,1,0,0,internet site think total fail space
15,0,0,0,0,0,0,wanna take ride disco stick take
15,0,0,0,0,0,0,reckon beat swime rekon cant
56,0,0,0,0,0,0,think mehan ever spell fine ass girl name beat look mad soft ohk wtf kan hop mah shit wit tht bullshit mad late ku problem got solv hoe dnt ananom gun talk shixt
39,0,1,0,3,0,0,like wear cloth honest question peopl not ye lol like comfort cloth give make warm cosi argu
78,0,0,1,2,0,0,stroke pussyr cat think need age rate question
34,0,0,0,3,0,0,put cruton air tight seal bag piec stale ead begin right caus get stale soft duhhhhh
7,0,0,0,1,0,0,favee time sport volleybal
10,0,0,0,1,0,0,love hoee daniela leni
16,0,0,0,3,0,0,know spooner spooner clever word someth
12,0,1,0,2,0,0,ever done someth embares nope
34,0,0,0,1,0,0,oh well apo shiiit hang older peopl get friend age dumb bitch stfu doo dont wrri bout mee
10,0,0,0,1,0,0,prison buse emerg exit possibl
13,0,0,0,1,0,0,skittl chocol heath bar eat candi
23,0,0,0,0,0,0,talk mornin wait boo boo tell what go pleas
32,0,0,0,1,0,0,come home find parent talk school counselor princip headmast what first thought uhh im not school anymor must april hahhaa
21,0,0,0,1,0,0,ya go mum dad come ekki guess come luch
66,0,0,0,3,0,0,push compani use drone pilotless aircraft govern offici concern open sky drone feel danger not safe gov militari use time fear peopl bad intent use hurt american american soil
18,0,0,0,1,0,0,know mani peopl mom slept told
33,0,1,1,2,0,0,one thing probabl throw away never old school shit wud sooo throw away bhut mom urgh
30,0,0,0,6,0,0,yeh right no bf yehh hahaha idk weird boy boy im alon hahah
6,0,0,0,0,0,0,xy watz gud
69,0,0,1,5,0,0,cours determin beauti look hiedi montag apo sure make look beauti dare compar fake im not gonna make look beauti peopl around alreadi think sure thing wish differ everyon
64,0,0,1,2,0,0,lol no apo bad exampl rest us oo apo teach us lie phone compani come today work phone troubl idiot anoth compani cut wire billion wire half bettah gone fix lol
37,0,0,0,1,0,0,money not object would life would anyth enabl famili friend happi whatev meant would
98,0,2,1,2,0,0,honestli think would leav comment formspr tell nice know ps stuck girl mean pretti sure nicee umm jack didnt ask argument sam domin honestli didnt anyth help situat yeah thank nice not mean nice dont no sooo
45,0,0,2,6,0,0,week wow total chang mind that like sooooo long im sorri ever said anyth not young makeup especi amount hehe come pussi doesnt even put name pathet much
77,0,0,0,1,0,0,lie think chang ur appear get tattoo make peopl not recogn ugli insid enough said wow that total not go dont want tattoo chang appear hide anyth tht defin not goal think im ugli insid thank appreci opinion one think
40,0,0,4,2,0,0,defin sexual sexual think rather obviou said life aim includ find red come hair blond hair tv play unidentifi lesbian that got clue
13,0,0,0,0,0,0,lemm grasp dat dick quick sec lol mhm
26,0,0,1,0,0,0,boo boo kno like russel lol boo boo no dnt got wtf kute tho imani
8,0,0,0,0,0,0,suck nigga
23,0,0,0,1,0,0,anyon live home nuisanc cat jadzia love anyway
39,0,0,0,12,0,0,ms becki aint pretti ugli fuk da al day way cracka town fuk rong wit yo soft tryna start wit priscilla haha nahh name byee
20,0,0,8,9,0,0,yew eva cunsid smashin whit gurl wit nice nippl sure nd ihav smash white gurl
17,0,0,0,2,0,0,um wat
18,0,0,0,1,0,0,know human head weigh pound lol accord jerri macguir
21,0,0,15,0,0,0,nigger nigger nigger ball ball titti dick suck faggot shit nigger assfuck titti fuck nigger horribl
23,0,0,0,1,0,0,afraid dark oh hell no lol like dark lol im night owl
6,0,0,0,0,0,0,hey horni
12,0,0,0,0,0,0,whyy are youu suchh aa faggottt ahahaha noo
46,0,0,0,5,0,0,hangout mois today saw statu said name even know like th grade cri loud ye dont worri
47,0,0,2,6,0,0,hoe thnx spendin tyme yur day kome see im du im fine explain aujala hoe wait see knt ku im not hater much love muahszz oh yeah kome
31,0,0,0,2,0,0,pink wow pink ull ju owe big time lmao get pull shot nah ahh share
35,0,0,0,1,0,0,sweat heaviest idg nose sweep eye sweati palm haha face pit
16,0,0,0,1,0,0,highlight week talk daughter phone
11,0,0,0,1,0,0,what favorite color blue pink purpl
65,0,0,0,2,0,0,imagin swim lake itu super sunni hot lake feel good itu lunchtim get eat pre made sandwich color imagin lake water mani peopl imagin alon water blue sun hot
15,0,0,0,1,0,0,someth time never eras hurt divorc
9,0,0,0,1,0,0,boyfriend yess
25,0,0,0,0,0,0,vampir weekend song happi mood sad mood hahahaha hmmmm that sorta hard choos dont listen much
79,0,0,0,0,0,0,ah miss whole lot actual use amaz girl thing chang suppos thing chang peopl chang peopl grow distant eachoth happen lot highschool care peopl not realli worri anyth els honest sorri realli appreci
8,0,1,0,0,0,0,lovewhenpeopledon tlistentoanthonygreen lovewhenidon tlistentohimeith
40,0,0,0,4,1,0,add facebook ask find copi past url itll take page thank sierra oki
8,0,0,0,1,0,0,old
14,0,0,0,0,0,0,knock bitch fight not stay outta dramaaa
20,0,0,0,1,0,0,wat concert aaron carter baysid secondhand serenad hope haley carri underwood
14,0,0,1,0,0,0,pick one coke pepsi tea coffe water orang juic coke
14,0,0,1,1,0,0,countri live live australia dd
27,0,0,1,3,0,0,crawl bed would freak cuddl know old lol
21,0,0,0,0,0,0,would one love dont know find ill let know
13,0,0,1,1,0,0,favorit color purpl not lavendar eukkkk deep dark sensat violet
8,0,0,0,1,0,0,ppppppppppppppppppppppleas teeeeeeeeeeeeeeeeeeeell meeeeeeeeeeeeeee noooooooooooooooooooooooooooooooooooooooooooooooooooooooo
23,0,1,0,3,0,0,sexiest woman aliv not judg gyrl im not bi lezzboo thank
19,0,0,0,1,0,0,mani kid would get tube tie guy vasectomi random wouldnt
59,0,0,1,1,0,0,last thing lmao know machin navig claw thingi drop pik bear kinda cheat not caus must waist like time friend tilt machin bear dd
13,0,0,0,1,0,0,cool cooler cool
8,0,0,0,1,0,0,turn everyth
17,0,0,0,4,0,0,fakeeeee nope pretti much proof facebook hahah im reali
31,0,0,1,1,0,0,choos save friend save ur boyfriend girlfriend would choos know hard question gf
9,0,0,0,0,0,0,like string nice
8,0,0,0,2,0,0,pee pee hot
11,0,0,0,12,0,0,doo realli like toni ye lot
51,0,1,0,1,0,0,stop annoy betti btw realli sad littl girl boy think ur grown use big word stupid child live fake life behind damn keyboard screen pathet girl not fake hun
35,0,0,0,1,0,0,dream often think go phase sometim take week anoth dream time daili odd
31,0,0,0,0,0,0,ur not pretti think ur prettiest girl wow stupid evil go rude somewher els dont even think im pretti
28,0,1,0,0,0,0,suppos back threaten kill someon oh crap bad nigga got chu next time homegurl
15,0,0,0,3,0,0,well suck hey like erica itsericabab mayb
68,0,0,0,3,0,0,date sound funner go dinner movi picnic park go hors drawn carriag ride pick option movi talk big screen park carriag carri convers
42,0,0,1,1,0,0,mani time look someth long realis obviou place look phone minut realis pocket lmao
7,0,0,0,0,0,0,ur fake mhmmm
39,0,0,0,1,0,0,ever heard rug muncher wonder lol tell herd one thing might not sure ill post lol
36,0,0,0,1,0,0,okay ad peopl want sexual spam dont mass spam want sexual spam ask spam individu thank oki
88,0,0,0,2,0,0,would hook somebodi cheat sexual not relationship unless earn trust that not said said mayb id take thing consider would reason say ive done cheater one got cheat multipl time know side
10,0,0,3,5,1,0,sexin fuuuuuuuuuuck
48,0,0,0,1,0,0,ate hitler finger mix colata dounkin donut amp uau no idea happen went ur recent doctor appoint amp inform find sue dunkin donut worth lol
7,0,0,1,1,0,0,whore know
12,0,0,0,1,0,0,hey suck hoe cruel
13,0,0,4,3,0,0,cj gay no cjayss mah buddi wtf yur gay
14,0,0,1,1,0,0,whare live countr mean lol usa
21,0,0,0,3,0,0,could meet anyon would pari hilton caus way hottt
15,0,0,0,2,0,0,yousoo dumb imm not well dont mean
69,0,0,2,4,0,0,chocol amp almond make slightli crunchi orrrr chocol amp chocol cooki wise hmmm im go say whatev want put creation anyth make delici thank way feel bake return go noth comparis would probabl embarrass
38,0,0,0,2,0,0,what one thing strongli male femal di like ok im go go di like mayb shady tri player chiki mayb bitchi catty
64,0,5,0,2,0,0,watch quot nanni quot fran voic ever annoy know talk anyon voic ever annoy badli lol fran realli annoy watch friend day chang bit
15,0,1,0,0,0,0,ask question like time shuddup fool
77,0,0,2,2,0,0,omg ever tri wrestl polar bear oo kick butt xd let apo polar bear someon pretend polar bear lol lol hmm go say ye wasnt dress polar bear one ladi rainbow end chanc lmfao
17,0,0,1,1,0,0,aussi beauti eye caus amrican see like dd
9,0,0,0,1,0,0,afraid clown nope
36,0,0,2,0,0,0,tell craziest night apo ever hm pretti sure jensen birthday kain haha puke everywher none mine though
27,0,0,0,1,0,0,talk bullsiht lol ye see chang ur name good one gabe hi
46,0,1,0,1,0,0,subject wish knew hmmm know lot umm guess psycholog interest peopl interest dumb confus like know
12,0,0,0,1,0,0,heavi light sleeper light sleeper
8,0,0,0,0,0,0,iguess naw yew kno
49,0,0,0,1,0,0,think peopl talk date date go realli well think peopl honest everyth mean first date obvious stay away exe lol that typic no no
85,0,0,1,2,0,0,ok mr flintstn tri not mi muj clarissa ok stop blow inbox wink wink lol abd bunz lil shay thought clarissa responc said last time back next day lmfao that im say no taken ake lol way sexi ppl good play nice
11,0,0,0,0,0,0,hahaha ohmygod actual jerk okay
35,0,1,0,2,0,0,favorit social network site mani hour day would say spend tumblr addict face book coupl hour
16,0,0,1,0,0,0,ew vvvvvvv know question point asshol
11,0,0,0,0,0,0,ice cream smoothi yumm smoothi
15,0,0,0,1,0,0,know victoria creat armi vampir ye
51,0,1,3,1,0,0,guy obvious dont understand trend set aaanyyywhoooooooo uuuhm marker color pencil crayon color get hard hahhahahahahah love marker new blue new purpl one pleas dr crayola
26,0,0,0,1,0,0,happen shed stay shed agre cours littl area quot special talk quot
39,0,0,0,1,0,0,back work inde min ago twitter capac tweet manag get bit earli happi danc
35,0,0,0,1,0,0,random stranger approach suddenli blew huge puff smoke face cigarett cigar would react smack fucker right face
9,0,0,0,1,0,0,like like dakotah whore
12,0,0,0,1,0,0,rememb dream haha
21,0,0,0,0,0,0,import kiwi chile not kiwi fruit not kiwi land hehe
14,0,0,0,1,0,0,troubl maker goodi goodi goodi goodi lol
